        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Used (Dedicated) [MB] , GPU Power [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-03-28 23:07:08 ,         598.5   ,           2593.7   ,               63.0   ,         59   ,                       1477   ,         2.4   ,         0.805   ,               80.0   ,                 10990   ,
2024-03-28 23:07:09 ,          99.8   ,           2593.7   ,               63.0   ,         53   ,                       1477   ,         2.1   ,             -   ,               82.0   ,                 10991   ,
2024-03-28 23:07:10 ,         598.5   ,           2593.7   ,               63.0   ,         70   ,                       1478   ,         3.1   ,         0.800   ,               78.0   ,                 10993   ,
2024-03-28 23:07:11 ,         598.5   ,           2593.7   ,               66.0   ,         81   ,                       1478   ,         3.7   ,         0.805   ,               79.0   ,                 10992   ,
2024-03-28 23:07:12 ,          99.8   ,           2593.7   ,               63.0   ,         78   ,                       1478   ,         3.6   ,             -   ,               76.0   ,                 10993   ,
2024-03-28 23:07:13 ,          99.8   ,           2593.7   ,               63.0   ,         75   ,                       1480   ,         3.4   ,             -   ,               78.0   ,                 10997   ,
2024-03-28 23:07:14 ,         598.5   ,           2593.7   ,               63.0   ,         65   ,                       1480   ,         2.6   ,         0.805   ,               81.0   ,                 11004   ,
2024-03-28 23:07:15 ,         598.5   ,           2593.7   ,               64.0   ,         68   ,                       1480   ,         2.7   ,         0.805   ,               82.0   ,                 10996   ,
2024-03-28 23:07:16 ,         598.5   ,           2593.7   ,               63.0   ,         71   ,                       1481   ,         3.0   ,         0.805   ,               80.0   ,                 10997   ,
2024-03-28 23:07:17 ,         598.5   ,           2593.7   ,               63.0   ,         70   ,                       1481   ,         3.0   ,         0.805   ,               81.0   ,                 11000   ,
2024-03-28 23:07:18 ,         598.5   ,           2593.7   ,               64.0   ,         75   ,                       1481   ,         3.4   ,         0.800   ,               81.0   ,                 11000   ,
2024-03-28 23:07:19 ,         598.5   ,           2593.7   ,               63.0   ,         69   ,                       1481   ,         3.0   ,         0.805   ,               79.0   ,                 11000   ,
2024-03-28 23:07:20 ,          99.8   ,           2593.7   ,               63.0   ,         68   ,                       1481   ,         2.8   ,             -   ,               78.0   ,                 10998   ,
2024-03-28 23:07:21 ,         598.5   ,           2593.7   ,               62.0   ,         68   ,                       1481   ,         2.8   ,         0.805   ,               78.0   ,                 10997   ,
2024-03-28 23:07:22 ,          99.8   ,           2593.7   ,               63.0   ,         62   ,                       1481   ,         2.5   ,             -   ,               81.0   ,                 10991   ,
2024-03-28 23:07:23 ,         598.5   ,           2593.7   ,               63.0   ,         67   ,                       1481   ,         2.8   ,         0.805   ,               78.0   ,                 10991   ,
2024-03-28 23:07:24 ,         598.5   ,           2593.7   ,               64.0   ,         73   ,                       1481   ,         3.5   ,         0.800   ,               79.0   ,                 10991   ,
2024-03-28 23:07:25 ,         598.5   ,           2593.7   ,               64.0   ,         73   ,                       1481   ,         3.5   ,         0.805   ,               81.0   ,                 10990   ,
2024-03-28 23:07:26 ,         598.5   ,           2593.7   ,               63.0   ,         74   ,                       1481   ,         3.6   ,         0.800   ,               76.0   ,                 10978   ,
2024-03-28 23:07:27 ,         598.5   ,           2593.7   ,               64.0   ,         72   ,                       1481   ,         3.4   ,         0.805   ,               74.0   ,                 10989   ,
2024-03-28 23:07:28 ,         598.5   ,           2593.7   ,               64.0   ,         74   ,                       1481   ,         3.5   ,         0.805   ,               72.0   ,                 11004   ,
2024-03-28 23:07:29 ,         598.5   ,           2593.7   ,               63.0   ,         63   ,                       1481   ,         2.6   ,             -   ,               78.0   ,                 11004   ,
2024-03-28 23:07:30 ,         598.5   ,           2593.7   ,               62.0   ,         48   ,                       1481   ,         1.9   ,         0.805   ,               79.0   ,                 11003   ,
2024-03-28 23:07:31 ,          99.8   ,           2594.3   ,               62.0   ,         47   ,                       1481   ,         1.8   ,             -   ,               79.0   ,                 10996   ,
2024-03-28 23:07:32 ,         598.7   ,           2594.3   ,               62.0   ,         44   ,                       1481   ,         1.7   ,         0.805   ,               87.0   ,                 11001   ,
2024-03-28 23:07:33 ,          99.8   ,           2594.3   ,               62.0   ,         43   ,                       1481   ,         1.6   ,             -   ,               82.0   ,                 11002   ,
2024-03-28 23:07:34 ,          99.8   ,           2594.3   ,               62.0   ,         27   ,                       1482   ,         1.5   ,             -   ,               80.0   ,                 11003   ,
2024-03-28 23:07:35 ,         598.7   ,           2594.3   ,               63.0   ,         63   ,                       1482   ,         2.7   ,         0.805   ,               78.0   ,                 11003   ,
2024-03-28 23:07:36 ,         598.7   ,           2594.3   ,               64.0   ,         70   ,                       1482   ,         3.1   ,         0.805   ,               79.0   ,                 11003   ,
2024-03-28 23:07:37 ,          99.8   ,           2593.7   ,               63.0   ,         71   ,                       1482   ,         3.4   ,             -   ,               75.0   ,                 11002   ,
2024-03-28 23:07:38 ,         598.5   ,           2593.7   ,               62.0   ,         62   ,                       1482   ,         2.6   ,         0.805   ,               79.0   ,                 11003   ,
2024-03-28 23:07:39 ,          99.8   ,           2593.7   ,               62.0   ,         67   ,                       1482   ,         2.9   ,             -   ,               79.0   ,                 11003   ,
